id,dataset_id,decimallongitude,decimallatitude,date_start,date_mid,date_end,date_year,scientificname,originalscientificname,minimumdepthinmeters,maximumdepthinmeters,coordinateuncertaintyinmeters,flags,dropped,absence,shoredistance,bathymetry,sst,sss,marine,brackish,freshwater,terrestrial,taxonrank,aphiaid,redlist_category,superdomain,domain,kingdom,subkingdom,infrakingdom,phylum,phylum_division,subphylum_subdivision,subphylum,infraphylum,parvphylum,gigaclass,megaclass,superclass,class,subclass,infraclass,subterclass,superorder,order,suborder,infraorder,parvorder,superfamily,family,subfamily,supertribe,tribe,subtribe,genus,subgenus,section,subsection,series,species,subspecies,natio,variety,subvariety,forma,subforma,type,modified,language,license,rightsholder,accessrights,bibliographiccitation,references,institutionid,collectionid,datasetid,institutioncode,collectioncode,datasetname,ownerinstitutioncode,basisofrecord,informationwithheld,datageneralizations,dynamicproperties,materialsampleid,occurrenceid,catalognumber,occurrenceremarks,recordnumber,recordedby,recordedbyid,individualcount,organismquantity,organismquantitytype,sex,lifestage,reproductivecondition,behavior,establishmentmeans,occurrencestatus,preparations,disposition,othercatalognumbers,associatedmedia,associatedreferences,associatedsequences,associatedtaxa,organismid,organismname,organismscope,associatedoccurrences,associatedorganisms,previousidentifications,organismremarks,eventid,parenteventid,samplingprotocol,samplesizevalue,samplesizeunit,samplingeffort,eventdate,eventtime,startdayofyear,enddayofyear,year,month,day,verbatimeventdate,habitat,fieldnumber,fieldnotes,eventremarks,locationid,highergeographyid,highergeography,continent,waterbody,islandgroup,island,country,countrycode,stateprovince,county,municipality,locality,verbatimlocality,verbatimelevation,minimumelevationinmeters,maximumelevationinmeters,verbatimdepth,minimumdistanceabovesurfaceinmeters,maximumdistanceabovesurfaceinmeters,locationaccordingto,locationremarks,verbatimcoordinates,verbatimlatitude,verbatimlongitude,verbatimcoordinatesystem,verbatimsrs,geodeticdatum,coordinateprecision,pointradiusspatialfit,footprintwkt,footprintsrs,footprintspatialfit,georeferencedby,georeferenceddate,georeferenceprotocol,georeferencesources,georeferenceverificationstatus,georeferenceremarks,geologicalcontextid,earliesteonorlowesteonothem,latesteonorhighesteonothem,earliesteraorlowesterathem,latesteraorhighesterathem,earliestperiodorlowestsystem,latestperiodorhighestsystem,earliestepochorlowestseries,latestepochorhighestseries,earliestageorloweststage,latestageorhigheststage,lowestbiostratigraphiczone,highestbiostratigraphiczone,lithostratigraphicterms,group,formation,member,bed,identificationid,identifiedby,identifiedbyid,dateidentified,identificationreferences,identificationremarks,identificationqualifier,identificationverificationstatus,typestatus,taxonid,scientificnameid,acceptednameusageid,parentnameusageid,originalnameusageid,nameaccordingtoid,namepublishedinid,taxonconceptid,acceptednameusage,parentnameusage,originalnameusage,nameaccordingto,namepublishedin,namepublishedinyear,higherclassification,specificepithet,infraspecificepithet,verbatimtaxonrank,scientificnameauthorship,vernacularname,nomenclaturalcode,taxonomicstatus,nomenclaturalstatus,taxonremarks
53e6066d-7493-4b49-a5b3-60e177b46be2,b52cf4cf-6222-4318-9e43-355026336e03,11.18858,42.36152,1184371200000,1184371200000,1184371200000,2007,Paramuricea clavata,Paramuricea clavata,6,33,200,{},f,f,227,-7,19.17,37.97,1,,0,0,Species,125387,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Octocorallia,,,,Malacalcyonacea,Holaxonia,,,,Plexauridae,,,,,Paramuricea,,,,,Paramuricea clavata,,,,,,,,2021-03-17 13:34:06,en,,,,,,,,https://marineinfo.org/id/dataset/6454,,Reef Check Med - key Mediterranean marine species 2001-2020,Reef Check Med - key Mediterranean marine species 2001-2020,,HumanObservation,,,,,RCMed-occurrence-3886,RCMed-occurrence-3886,,,,,,,,,,,,,present,,,,,,,,,,,,,,,RCMed-survey-332,,RCMed U-CEM protocol,,,,2007-07-14,,,,2007,7,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPSG:4326,,,,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,Manuela BertiniI (EcoDiver:220),,,,,,,,,urn:lsid:marinespecies.org:taxname:125387,,,,,,,,,,,,,,,,,,,,,,
4ee9c636-760a-4988-b412-c6fa39fdbac1,b52cf4cf-6222-4318-9e43-355026336e03,15.52396,42.13858,1190592000000,1190592000000,1190592000000,2007,Paramuricea clavata,Paramuricea clavata,30,55,200,{DEPTH_EXCEEDS_BATH},f,f,16,-1,18.79,37.69,1,,0,0,Species,125387,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Octocorallia,,,,Malacalcyonacea,Holaxonia,,,,Plexauridae,,,,,Paramuricea,,,,,Paramuricea clavata,,,,,,,,2021-03-17 13:34:06,en,,,,,,,,https://marineinfo.org/id/dataset/6454,,Reef Check Med - key Mediterranean marine species 2001-2020,Reef Check Med - key Mediterranean marine species 2001-2020,,HumanObservation,,,,,RCMed-occurrence-3958,RCMed-occurrence-3958,,,,,,,,,,,,,present,,,,,,,,,,,,,,,RCMed-survey-340,,RCMed U-CEM protocol,,,,2007-09-24,,,,2007,9,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPSG:4326,,,,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,Marco Scatassa (EcoDiver:112),,,,,,,,,urn:lsid:marinespecies.org:taxname:125387,,,,,,,,,,,,,,,,,,,,,,
dfb84ecd-22da-4a44-962c-e454e3758392,b52cf4cf-6222-4318-9e43-355026336e03,9.63583,44.13333,1193702400000,1193702400000,1193702400000,2007,Paramuricea clavata,Paramuricea clavata,18,26,200,{},f,f,12,19.2,18.88,38.05,1,,0,0,Species,125387,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Octocorallia,,,,Malacalcyonacea,Holaxonia,,,,Plexauridae,,,,,Paramuricea,,,,,Paramuricea clavata,,,,,,,,2021-03-17 13:34:06,en,,,,,,,,https://marineinfo.org/id/dataset/6454,,Reef Check Med - key Mediterranean marine species 2001-2020,Reef Check Med - key Mediterranean marine species 2001-2020,,HumanObservation,,,,,RCMed-occurrence-4114,RCMed-occurrence-4114,,,,,,,,,,,,,present,,,,,,,,,,,,,,,RCMed-survey-355,,RCMed U-CEM protocol,,,,2007-10-30,,,,2007,10,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPSG:4326,,,,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,Claudia Sganzetta (EcoDiver:347),,,,,,,,,urn:lsid:marinespecies.org:taxname:125387,,,,,,,,,,,,,,,,,,,,,,
20d0f785-6bce-4e26-8fef-2968ff90f80c,b52cf4cf-6222-4318-9e43-355026336e03,9.63583,44.13333,1193702400000,1193702400000,1193702400000,2007,Paramuricea clavata,Paramuricea clavata,14,25,200,{},f,f,12,19.2,18.88,38.05,1,,0,0,Species,125387,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Octocorallia,,,,Malacalcyonacea,Holaxonia,,,,Plexauridae,,,,,Paramuricea,,,,,Paramuricea clavata,,,,,,,,2021-03-17 13:34:06,en,,,,,,,,https://marineinfo.org/id/dataset/6454,,Reef Check Med - key Mediterranean marine species 2001-2020,Reef Check Med - key Mediterranean marine species 2001-2020,,HumanObservation,,,,,RCMed-occurrence-4129,RCMed-occurrence-4129,,,,,,,,,,,,,present,,,,,,,,,,,,,,,RCMed-survey-358,,RCMed U-CEM protocol,,,,2007-10-30,,,,2007,10,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPSG:4326,,,,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,Andrea Bortolotto (EcoDiver:346),,,,,,,,,urn:lsid:marinespecies.org:taxname:125387,,,,,,,,,,,,,,,,,,,,,,
277a21fe-332f-4484-8763-79f1b7302e3b,b52cf4cf-6222-4318-9e43-355026336e03,10.91318,42.37377,1177632000000,1177632000000,1177632000000,2007,Paramuricea clavata,Paramuricea clavata,5,33,200,{},f,f,90,38,19.15,37.99,1,,0,0,Species,125387,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Octocorallia,,,,Malacalcyonacea,Holaxonia,,,,Plexauridae,,,,,Paramuricea,,,,,Paramuricea clavata,,,,,,,,2021-03-17 13:34:06,en,,,,,,,,https://marineinfo.org/id/dataset/6454,,Reef Check Med - key Mediterranean marine species 2001-2020,Reef Check Med - key Mediterranean marine species 2001-2020,,HumanObservation,,,,,RCMed-occurrence-4142,RCMed-occurrence-4142,,,,,,,,,,,,,present,,,,,,,,,,,,,,,RCMed-survey-361,,RCMed U-CEM protocol,,,,2007-04-27,,,,2007,4,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPSG:4326,,,,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,Claudia Sganzetta (EcoDiver:347),,,,,,,,,urn:lsid:marinespecies.org:taxname:125387,,,,,,,,,,,,,,,,,,,,,,
f0e77a52-a58e-40e4-8f3f-0f968297e04c,b52cf4cf-6222-4318-9e43-355026336e03,10.9178,42.36889,1177718400000,1177718400000,1177718400000,2007,Paramuricea clavata,Paramuricea clavata,10,38,200,{},f,f,83,36.4,19.14,37.98,1,,0,0,Species,125387,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Octocorallia,,,,Malacalcyonacea,Holaxonia,,,,Plexauridae,,,,,Paramuricea,,,,,Paramuricea clavata,,,,,,,,2021-03-17 13:34:06,en,,,,,,,,https://marineinfo.org/id/dataset/6454,,Reef Check Med - key Mediterranean marine species 2001-2020,Reef Check Med - key Mediterranean marine species 2001-2020,,HumanObservation,,,,,RCMed-occurrence-4146,RCMed-occurrence-4146,,,,,,,,,,,,,present,,,,,,,,,,,,,,,RCMed-survey-363,,RCMed U-CEM protocol,,,,2007-04-28,,,,2007,4,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPSG:4326,,,,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,Claudia Sganzetta (EcoDiver:347),,,,,,,,,urn:lsid:marinespecies.org:taxname:125387,,,,,,,,,,,,,,,,,,,,,,
d9413779-19d6-4e29-b528-e6f648d85b14,b52cf4cf-6222-4318-9e43-355026336e03,11.82753,42.0231,1189814400000,1189814400000,1189814400000,2007,Paramuricea clavata,Paramuricea clavata,22,29,200,{},f,f,914,10.4,19.27,37.9,1,,0,0,Species,125387,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Octocorallia,,,,Malacalcyonacea,Holaxonia,,,,Plexauridae,,,,,Paramuricea,,,,,Paramuricea clavata,,,,,,,,2021-03-17 13:34:06,en,,,,,,,,https://marineinfo.org/id/dataset/6454,,Reef Check Med - key Mediterranean marine species 2001-2020,Reef Check Med - key Mediterranean marine species 2001-2020,,HumanObservation,,,,,RCMed-occurrence-4357,RCMed-occurrence-4357,,,,,,,,,,,,,present,,,,,,,,,,,,,,,RCMed-survey-374,,RCMed U-CEM protocol,,,,2007-09-15,,,,2007,9,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPSG:4326,,,,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,Mark Liberali (EcoDiver:164),,,,,,,,,urn:lsid:marinespecies.org:taxname:125387,,,,,,,,,,,,,,,,,,,,,,
535c16eb-70ae-4479-a480-797b0d8b2289,b52cf4cf-6222-4318-9e43-355026336e03,9.74666,40.915,1191974400000,1191974400000,1191974400000,2007,Paramuricea clavata,Paramuricea clavata,25,38,200,{},f,f,423,57.2,18.84,37.97,1,,0,0,Species,125387,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Octocorallia,,,,Malacalcyonacea,Holaxonia,,,,Plexauridae,,,,,Paramuricea,,,,,Paramuricea clavata,,,,,,,,2021-03-17 13:34:06,en,,,,,,,,https://marineinfo.org/id/dataset/6454,,Reef Check Med - key Mediterranean marine species 2001-2020,Reef Check Med - key Mediterranean marine species 2001-2020,,HumanObservation,,,,,RCMed-occurrence-4230,RCMed-occurrence-4230,,,,,,,,,,,,,present,,,,,,,,,,,,,,,RCMed-survey-368,,RCMed U-CEM protocol,,,,2007-10-10,,,,2007,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPSG:4326,,,,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,Marco Scatassa (EcoDiver:112),,,,,,,,,urn:lsid:marinespecies.org:taxname:125387,,,,,,,,,,,,,,,,,,,,,,
c959149a-64ca-41ce-807e-b7571a64e517,b52cf4cf-6222-4318-9e43-355026336e03,9.2028,41.25541,1191888000000,1191888000000,1191888000000,2007,Paramuricea clavata,Paramuricea clavata,28,38,200,{},f,f,665,24.4,18.72,37.9,1,,0,0,Species,125387,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Octocorallia,,,,Malacalcyonacea,Holaxonia,,,,Plexauridae,,,,,Paramuricea,,,,,Paramuricea clavata,,,,,,,,2021-03-17 13:34:06,en,,,,,,,,https://marineinfo.org/id/dataset/6454,,Reef Check Med - key Mediterranean marine species 2001-2020,Reef Check Med - key Mediterranean marine species 2001-2020,,HumanObservation,,,,,RCMed-occurrence-4249,RCMed-occurrence-4249,,,,,,,,,,,,,present,,,,,,,,,,,,,,,RCMed-survey-369,,RCMed U-CEM protocol,,,,2007-10-09,,,,2007,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPSG:4326,,,,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,Marco Scatassa (EcoDiver:112),,,,,,,,,urn:lsid:marinespecies.org:taxname:125387,,,,,,,,,,,,,,,,,,,,,,
df13f45e-f127-486f-864f-9aa3d8df8e98,b52cf4cf-6222-4318-9e43-355026336e03,10.92908,42.35546,1194652800000,1194652800000,1194652800000,2007,Paramuricea clavata,Paramuricea clavata,5,32,200,{},f,f,27,66,19.14,37.98,1,,0,0,Species,125387,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Octocorallia,,,,Malacalcyonacea,Holaxonia,,,,Plexauridae,,,,,Paramuricea,,,,,Paramuricea clavata,,,,,,,,2021-03-17 13:34:06,en,,,,,,,,https://marineinfo.org/id/dataset/6454,,Reef Check Med - key Mediterranean marine species 2001-2020,Reef Check Med - key Mediterranean marine species 2001-2020,,HumanObservation,,,,,RCMed-occurrence-4291,RCMed-occurrence-4291,,,,,,,,,,,,,present,,,,,,,,,,,,,,,RCMed-survey-371,,RCMed U-CEM protocol,,,,2007-11-10,,,,2007,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPSG:4326,,,,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,Marco Scatassa (EcoDiver:112),,,,,,,,,urn:lsid:marinespecies.org:taxname:125387,,,,,,,,,,,,,,,,,,,,,,
eeeb743a-20dc-4c61-a2a7-138df85f53ae,b52cf4cf-6222-4318-9e43-355026336e03,10.92908,42.35546,1194652800000,1194652800000,1194652800000,2007,Paramuricea clavata,Paramuricea clavata,8,32,200,{},f,f,27,66,19.14,37.98,1,,0,0,Species,125387,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Octocorallia,,,,Malacalcyonacea,Holaxonia,,,,Plexauridae,,,,,Paramuricea,,,,,Paramuricea clavata,,,,,,,,2021-03-17 13:34:06,en,,,,,,,,https://marineinfo.org/id/dataset/6454,,Reef Check Med - key Mediterranean marine species 2001-2020,Reef Check Med - key Mediterranean marine species 2001-2020,,HumanObservation,,,,,RCMed-occurrence-4310,RCMed-occurrence-4310,,,,,,,,,,,,,present,,,,,,,,,,,,,,,RCMed-survey-372,,RCMed U-CEM protocol,,,,2007-11-10,,,,2007,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPSG:4326,,,,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,Marco Scatassa (EcoDiver:112),,,,,,,,,urn:lsid:marinespecies.org:taxname:125387,,,,,,,,,,,,,,,,,,,,,,
8b5072c1-0bdd-49b9-8867-0ada08025a1d,b52cf4cf-6222-4318-9e43-355026336e03,11.84728,42.01988,1191628800000,1191628800000,1191628800000,2007,Paramuricea clavata,Paramuricea clavata,24,29,200,{},f,f,1161,9,19.28,37.89,1,,0,0,Species,125387,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Octocorallia,,,,Malacalcyonacea,Holaxonia,,,,Plexauridae,,,,,Paramuricea,,,,,Paramuricea clavata,,,,,,,,2021-03-17 13:34:06,en,,,,,,,,https://marineinfo.org/id/dataset/6454,,Reef Check Med - key Mediterranean marine species 2001-2020,Reef Check Med - key Mediterranean marine species 2001-2020,,HumanObservation,,,,,RCMed-occurrence-4333,RCMed-occurrence-4333,,,,,,,,,,,,,present,,,,,,,,,,,,,,,RCMed-survey-373,,RCMed U-CEM protocol,,,,2007-10-06,,,,2007,10,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPSG:4326,,,,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,Mark Liberali (EcoDiver:164),,,,,,,,,urn:lsid:marinespecies.org:taxname:125387,,,,,,,,,,,,,,,,,,,,,,
cecb2847-17c4-4c1d-8598-78547144c60e,b52cf4cf-6222-4318-9e43-355026336e03,9.15472,41.2456,1212451200000,1212451200000,1212451200000,2008,Paramuricea clavata,Paramuricea clavata,5,30,200,{},f,f,146,-4,18.7,37.88,1,,0,0,Species,125387,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Octocorallia,,,,Malacalcyonacea,Holaxonia,,,,Plexauridae,,,,,Paramuricea,,,,,Paramuricea clavata,,,,,,,,2021-03-17 13:34:06,en,,,,,,,,https://marineinfo.org/id/dataset/6454,,Reef Check Med - key Mediterranean marine species 2001-2020,Reef Check Med - key Mediterranean marine species 2001-2020,,HumanObservation,,,,,RCMed-occurrence-5731,RCMed-occurrence-5731,,,,,,,,,,,,,present,,,,,,,,,,,,,,,RCMed-survey-462,,RCMed U-CEM protocol,,,,2008-06-03,,,,2008,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPSG:4326,,,,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,Mark Liberali (EcoDiver:164),,,,,,,,,urn:lsid:marinespecies.org:taxname:125387,,,,,,,,,,,,,,,,,,,,,,
b101d095-23e0-4d1c-99b1-6a8f13b4cb4b,b52cf4cf-6222-4318-9e43-355026336e03,9.1439,44.32088,1193270400000,1193270400000,1193270400000,2007,Paramuricea clavata,Paramuricea clavata,5,50,200,{DEPTH_EXCEEDS_BATH},f,f,189,-7,18.79,38.1,1,,0,0,Species,125387,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Octocorallia,,,,Malacalcyonacea,Holaxonia,,,,Plexauridae,,,,,Paramuricea,,,,,Paramuricea clavata,,,,,,,,2021-03-17 13:34:06,en,,,,,,,,https://marineinfo.org/id/dataset/6454,,Reef Check Med - key Mediterranean marine species 2001-2020,Reef Check Med - key Mediterranean marine species 2001-2020,,HumanObservation,,,,,RCMed-occurrence-5317,RCMed-occurrence-5317,,,,,,,,,,,,,present,,,,,,,,,,,,,,,RCMed-survey-445,,RCMed U-CEM protocol,,,,2007-10-25,,,,2007,10,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPSG:4326,,,,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,Carlo Cerrano (EcoDiver:3),,,,,,,,,urn:lsid:marinespecies.org:taxname:125387,,,,,,,,,,,,,,,,,,,,,,
a0adc83c-5936-4b9f-969c-dd5f12e242b5,b52cf4cf-6222-4318-9e43-355026336e03,9.20224,44.30305,1193529600000,1193529600000,1193529600000,2007,Paramuricea clavata,Paramuricea clavata,5,50,200,{DEPTH_EXCEEDS_BATH},f,f,25,-66,18.79,38.1,1,,0,0,Species,125387,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Octocorallia,,,,Malacalcyonacea,Holaxonia,,,,Plexauridae,,,,,Paramuricea,,,,,Paramuricea clavata,,,,,,,,2021-03-17 13:34:06,en,,,,,,,,https://marineinfo.org/id/dataset/6454,,Reef Check Med - key Mediterranean marine species 2001-2020,Reef Check Med - key Mediterranean marine species 2001-2020,,HumanObservation,,,,,RCMed-occurrence-5353,RCMed-occurrence-5353,,,,,,,,,,,,,present,,,,,,,,,,,,,,,RCMed-survey-446,,RCMed U-CEM protocol,,,,2007-10-28,,,,2007,10,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPSG:4326,,,,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,Carlo Cerrano (EcoDiver:3),,,,,,,,,urn:lsid:marinespecies.org:taxname:125387,,,,,,,,,,,,,,,,,,,,,,
181e1e50-8a81-4c55-be55-91b6ec833f59,b52cf4cf-6222-4318-9e43-355026336e03,9.17661,44.31055,1190937600000,1190937600000,1190937600000,2007,Paramuricea clavata,Paramuricea clavata,5,45,200,{DEPTH_EXCEEDS_BATH},f,f,39,-138,18.79,38.1,1,,0,0,Species,125387,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Octocorallia,,,,Malacalcyonacea,Holaxonia,,,,Plexauridae,,,,,Paramuricea,,,,,Paramuricea clavata,,,,,,,,2021-03-17 13:34:06,en,,,,,,,,https://marineinfo.org/id/dataset/6454,,Reef Check Med - key Mediterranean marine species 2001-2020,Reef Check Med - key Mediterranean marine species 2001-2020,,HumanObservation,,,,,RCMed-occurrence-5392,RCMed-occurrence-5392,,,,,,,,,,,,,present,,,,,,,,,,,,,,,RCMed-survey-447,,RCMed U-CEM protocol,,,,2007-09-28,,,,2007,9,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPSG:4326,,,,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,Carlo Cerrano (EcoDiver:3),,,,,,,,,urn:lsid:marinespecies.org:taxname:125387,,,,,,,,,,,,,,,,,,,,,,
07ff0d3a-3179-440f-9f54-8eff647681c8,b52cf4cf-6222-4318-9e43-355026336e03,12.01386,36.82441,1147046400000,1147046400000,1147046400000,2006,Paramuricea clavata,Paramuricea clavata,4,48,200,{DEPTH_EXCEEDS_BATH},f,f,37,-38,19.91,37.41,1,,0,0,Species,125387,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Octocorallia,,,,Malacalcyonacea,Holaxonia,,,,Plexauridae,,,,,Paramuricea,,,,,Paramuricea clavata,,,,,,,,2021-03-17 13:34:06,en,,,,,,,,https://marineinfo.org/id/dataset/6454,,Reef Check Med - key Mediterranean marine species 2001-2020,Reef Check Med - key Mediterranean marine species 2001-2020,,HumanObservation,,,,,RCMed-occurrence-5457,RCMed-occurrence-5457,,,,,,,,,,,,,present,,,,,,,,,,,,,,,RCMed-survey-450,,RCMed U-CEM protocol,,,,2006-05-08,,,,2006,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPSG:4326,,,,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,Cristina Gioia  Di Camillo (EcoDiver:128),,,,,,,,,urn:lsid:marinespecies.org:taxname:125387,,,,,,,,,,,,,,,,,,,,,,
30f93d23-0652-479a-8eb0-631357f2d1b5,b52cf4cf-6222-4318-9e43-355026336e03,15.7131,38.25618,1146096000000,1146096000000,1146096000000,2006,Paramuricea clavata,Paramuricea clavata,5,42,200,{DEPTH_EXCEEDS_BATH},f,f,70,-23,20.2,37.93,1,,0,0,Species,125387,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Octocorallia,,,,Malacalcyonacea,Holaxonia,,,,Plexauridae,,,,,Paramuricea,,,,,Paramuricea clavata,,,,,,,,2021-03-17 13:34:06,en,,,,,,,,https://marineinfo.org/id/dataset/6454,,Reef Check Med - key Mediterranean marine species 2001-2020,Reef Check Med - key Mediterranean marine species 2001-2020,,HumanObservation,,,,,RCMed-occurrence-5585,RCMed-occurrence-5585,,,,,,,,,,,,,present,,,,,,,,,,,,,,,RCMed-survey-456,,RCMed U-CEM protocol,,,,2006-04-27,,,,2006,4,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPSG:4326,,,,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,Marzia Bo (EcoDiver:218),,,,,,,,,urn:lsid:marinespecies.org:taxname:125387,,,,,,,,,,,,,,,,,,,,,,
223bc105-ff6c-4da3-8e4d-5e2cf084088d,b52cf4cf-6222-4318-9e43-355026336e03,9.1725,41.24791,1212451200000,1212451200000,1212451200000,2008,Paramuricea clavata,Paramuricea clavata,8,35,200,{},f,f,158,1.4,,,1,,0,0,Species,125387,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Octocorallia,,,,Malacalcyonacea,Holaxonia,,,,Plexauridae,,,,,Paramuricea,,,,,Paramuricea clavata,,,,,,,,2021-03-17 13:34:06,en,,,,,,,,https://marineinfo.org/id/dataset/6454,,Reef Check Med - key Mediterranean marine species 2001-2020,Reef Check Med - key Mediterranean marine species 2001-2020,,HumanObservation,,,,,RCMed-occurrence-5753,RCMed-occurrence-5753,,,,,,,,,,,,,present,,,,,,,,,,,,,,,RCMed-survey-463,,RCMed U-CEM protocol,,,,2008-06-03,,,,2008,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPSG:4326,,,,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,Mark Liberali (EcoDiver:164),,,,,,,,,urn:lsid:marinespecies.org:taxname:125387,,,,,,,,,,,,,,,,,,,,,,
0f78ee13-b6ff-4491-b71d-3870805d52c1,b52cf4cf-6222-4318-9e43-355026336e03,9.17019,44.31361,1216944000000,1216944000000,1216944000000,2008,Paramuricea clavata,Paramuricea clavata,11,36,200,{DEPTH_EXCEEDS_BATH},f,f,36,-23,18.79,38.1,1,,0,0,Species,125387,,Biota,,Animalia,,,Cnidaria,,,,,,,,,Anthozoa,Octocorallia,,,,Malacalcyonacea,Holaxonia,,,,Plexauridae,,,,,Paramuricea,,,,,Paramuricea clavata,,,,,,,,2021-03-17 13:34:06,en,,,,,,,,https://marineinfo.org/id/dataset/6454,,Reef Check Med - key Mediterranean marine species 2001-2020,Reef Check Med - key Mediterranean marine species 2001-2020,,HumanObservation,,,,,RCMed-occurrence-6356,RCMed-occurrence-6356,,,,,,,,,,,,,present,,,,,,,,,,,,,,,RCMed-survey-511,,RCMed U-CEM protocol,,,,2008-07-25,,,,2008,7,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPSG:4326,,,,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,Ubaldo Pantaleo (EcoDiver:184),,,,,,,,,urn:lsid:marinespecies.org:taxname:125387,,,,,,,,,,,,,,,,,,,,,,
